Date,Revenue,COGS,year,month,total_sessions,total_page_views,avg_bounce_rate,total_refund_amount,total_returned_items,avg_rating,total_reviews,new_customers,total_orders,total_payment_value,total_shipping_fee,total_discount_given,total_items_sold,total_stock_on_hand,avg_fill_rate,total_stockout_days,conversion_rate,aov,rev_per_session,discount_ratio,return_rate,stock_efficiency,sessions_x_conv,price_effect
2021-07-29,5547857.68,4566302.38,2021,7,32982.0,136497.0,0.00446,98386.51999999999,20.0,4.052631578947368,19.0,40.0,148,5547857.68,474.45,0.0,728,114666,0.9648350951374207,499,0.004487296100903523,37485.52486486486,168.20864956643015,0.0,0.027472527472527472,0.006348874121361171,148.0,168.20864956643018
2021-07-30,6548042.77,6322433.77,2021,7,36061.0,140586.0,0.00362,135662.0,15.0,4.0,12.0,61.0,217,6535742.77,476.46,12300.0,989,114666,0.9648350951374207,499,0.006017581320540196,30175.312304147465,181.5823956629045,0.0018819590110643232,0.015166835187057633,0.008625050145640382,217.0,181.58239566290453
2021-07-31,5256382.47,5446793.9,2021,7,29917.0,154337.0,0.00531,48497.399999999994,7.0,4.08,25.0,57.0,195,5242382.47,777.27,14000.0,884,114666,0.9648350951374207,499,0.006518033225256543,26955.807538461537,175.6988491493131,0.0026705415104899817,0.007918552036199095,0.007709347147367136,195.0,175.69884914931308
2021-08-01,3652376.75,4109973.08,2021,8,37105.0,195190.0,0.0039,175155.68,25.0,4.277777777777778,18.0,71.0,149,3636676.75,500.39,15700.0,708,111143,0.9559217659137578,644,0.0040156313165341595,24512.595637583894,98.43354669182051,0.00431712826827405,0.03531073446327684,0.006370171760704678,149.0,98.43354669182051
2021-08-02,4399616.65,4886236.3,2021,8,42139.0,143292.0,0.00425,77358.47,10.0,4.0,16.0,44.0,159,4383866.65,414.98,15750.0,731,111143,0.9559217659137578,644,0.0037732267021049386,27670.544968553462,104.40723913714137,0.0035927187703120485,0.013679890560875513,0.006577112368750169,159.0,104.40723913714139
2021-08-03,2422462.49,3359505.36,2021,8,34871.0,134855.0,0.00349,80324.22,10.0,4.363636363636363,11.0,46.0,121,2402362.49,641.42,20100.0,557,111143,0.9559217659137578,644,0.0034699320352155087,20020.351157024794,69.46925783602421,0.008366764001547492,0.017953321364452424,0.005011561681797324,121.0,69.46925783602421
2021-08-04,1157658.1,1697391.73,2021,8,42489.0,211792.0,0.00371,110065.47,20.0,4.277777777777778,18.0,53.0,65,1148958.1,377.63,8700.0,274,111143,0.9559217659137578,644,0.001529807714937984,17810.124615384615,27.24606604062228,0.007572077693694835,0.072992700729927,0.0024652924610636747,65.0,27.246066040622278
2021-08-05,1482037.52,2026425.65,2021,8,37593.0,166972.0,0.00505,142985.57,21.0,4.076923076923077,13.0,42.0,76,1471587.52,293.12,10450.0,340,111143,0.9559217659137578,644,0.0020216529673077435,19500.493684210527,39.42323092065012,0.007101174655245785,0.061764705882352944,0.0030591220319768227,76.0,39.42323092065013
2021-08-06,1591502.8,2374360.64,2021,8,41901.0,150778.0,0.00563,29171.18,7.0,4.074074074074074,27.0,57.0,81,1579102.8,386.52000000000004,12400.0,381,111143,0.9559217659137578,644,0.00193312808763514,19648.182716049385,37.982453879382355,0.007852560327294714,0.01837270341207349,0.003428016159362263,81.0,37.982453879382355
2021-08-07,1632328.25,2336736.46,2021,8,36018.0,115308.0,0.00436,95060.68000000001,8.0,3.6818181818181817,22.0,65.0,70,1621178.25,236.44,11150.0,363,111143,0.9559217659137578,644,0.0019434727080903992,23318.975,45.31979149314232,0.006877713786253918,0.02203856749311295,0.0032660626400223135,70.0,45.31979149314231
2021-08-08,1411882.22,1918090.72,2021,8,39567.0,138739.0,0.0041,62766.130000000005,13.0,3.9166666666666665,12.0,59.0,68,1402132.22,228.67,9750.0,338,111143,0.9559217659137578,644,0.0017186038870776151,20762.97382352941,35.68332752040842,0.006953695137253176,0.038461538461538464,0.003041127196494606,68.0,35.68332752040842
2021-08-09,1376421.76,2167285.81,2021,8,39113.0,163795.0,0.00488,159249.92,15.0,4.04,25.0,62.0,64,1364771.76,204.60999999999999,11650.0,294,111143,0.9559217659137578,644,0.0016362846112545702,21506.59,35.190902257561426,0.008536225866807209,0.05102040816326531,0.0026452408158858408,64.0,35.190902257561426
2021-08-10,1581357.61,2246981.07,2021,8,39302.0,155199.0,0.0052,56458.920000000006,10.0,4.357142857142857,14.0,59.0,84,1568407.61,409.82,12950.0,376,111143,0.9559217659137578,644,0.0021372958119179686,18825.685833333333,40.236059488066765,0.008256782176668984,0.026595744680851064,0.0033830290706567214,84.0,40.236059488066765
2021-08-11,1740229.21,2604985.61,2021,8,30995.0,159578.0,0.00536,139219.32,20.0,4.230769230769231,13.0,51.0,86,1726579.21,381.04,13650.0,394,111143,0.9559217659137578,644,0.0027746410711405067,20235.223372093023,56.1454818519116,0.007905805839049805,0.050761421319796954,0.003544982589996671,86.0,56.145481851911605
2021-08-12,2480973.68,3548924.53,2021,8,38269.0,208637.0,0.00442,132806.08,29.0,4.166666666666667,12.0,43.0,117,2463023.68,557.1,17950.0,592,111143,0.9559217659137578,644,0.003057304868170059,21204.90324786325,64.82985392876742,0.007287790265987211,0.048986486486486486,0.005326471302736115,116.99999999999999,64.82985392876742
2021-08-13,2199306.57,3444159.74,2021,8,37306.0,123156.0,0.00537,74824.74,14.0,3.7777777777777777,18.0,48.0,99,2181056.57,467.81,18250.0,442,111143,0.9559217659137578,644,0.00265372862274165,22215.217878787877,58.95315954538144,0.008367504195455141,0.03167420814479638,0.003976858641569869,99.0,58.95315954538143
2021-08-14,1494099.71,1993428.41,2021,8,37592.0,175016.0,0.00491,114229.0,19.0,4.0,27.0,45.0,82,1482699.71,287.99,11400.0,372,111143,0.9559217659137578,644,0.0021813151734411578,18220.728170731705,39.74515082996382,0.007688677567759152,0.051075268817204304,0.0033470393996922884,82.0,39.74515082996382
2021-08-15,1862118.62,2645589.05,2021,8,39171.0,146883.0,0.00444,128741.59999999999,22.0,4.3125,16.0,53.0,82,1848318.62,313.42,13800.0,416,111143,0.9559217659137578,644,0.0020933854126777463,22708.763658536587,47.53819458272702,0.007466245186665922,0.052884615384615384,0.0037429257803010536,82.0,47.53819458272702
2021-08-16,2220064.67,3319453.91,2021,8,42739.0,186199.0,0.00569,161442.76,17.0,4.166666666666667,18.0,61.0,91,2203164.67,480.02,16900.0,452,111143,0.9559217659137578,644,0.0021292028358174033,24396.315054945055,51.94470319848382,0.007670783863831659,0.03761061946902655,0.004066832818980953,91.0,51.94470319848382
2021-08-17,2263302.37,3320429.89,2021,8,35832.0,135797.0,0.00361,37458.76,8.0,3.5,16.0,47.0,97,2246602.37,225.31,16700.0,497,111143,0.9559217659137578,644,0.002707077472650145,23333.014123711342,63.16427690332664,0.007433447156917225,0.01609657947686117,0.004471716617330826,97.0,63.164276903326645
2021-08-18,1875383.97,2630473.94,2021,8,33929.0,149882.0,0.00376,33203.13,7.0,4.208333333333333,24.0,42.0,84,1860883.97,276.63,14500.0,436,111143,0.9559217659137578,644,0.0024757582009490406,22325.999642857143,55.273776710188926,0.007791995757801063,0.016055045871559634,0.00392287413512322,84.0,55.273776710188926
2021-08-19,2535597.13,3644326.12,2021,8,34659.0,156110.0,0.00488,69225.79,19.0,4.125,8.0,54.0,128,2516997.13,427.71,18600.0,562,111143,0.9559217659137578,644,0.0036931244409821404,19809.352578125,73.15840416630601,0.007389758128170771,0.033807829181494664,0.005056548770502866,128.0,73.15840416630601
2021-08-20,2553183.49,3860236.79,2021,8,36779.0,123466.0,0.00367,91090.6,11.0,3.6666666666666665,12.0,57.0,120,2533583.4899999998,371.9,19600.0,602,111143,0.9559217659137578,644,0.0032627314500122354,21276.529083333335,69.41960058729167,0.0077360781980782495,0.018272425249169437,0.005416445480147198,120.0,69.41960058729167
2021-08-21,1453356.23,2098001.94,2021,8,35239.0,150437.0,0.00374,100323.57,20.0,4.315789473684211,19.0,60.0,81,1443206.23,392.31,10150.0,347,111143,0.9559217659137578,644,0.002298589630806777,17942.66950617284,41.24283407588184,0.007032951901822098,0.05763688760806916,0.003122103956164581,81.00000000000001,41.24283407588184
2021-08-22,1640268.07,2295711.5,2021,8,33822.0,184931.0,0.00439,108221.01,13.0,3.7058823529411766,17.0,44.0,92,1628168.07,397.52,12100.0,391,111143,0.9559217659137578,644,0.0027201229968659454,17829.000760869567,48.49707498078174,0.00743166520886262,0.03324808184143223,0.003517990336773346,92.0,48.49707498078175
2021-08-23,1883869.71,2626041.33,2021,8,41170.0,199026.0,0.00455,92919.95999999999,17.0,3.7222222222222223,18.0,71.0,96,1869669.71,285.51,14200.0,478,111143,0.9559217659137578,644,0.0023317949963565705,19623.6428125,45.75831212047608,0.0075949243462900195,0.03556485355648536,0.004300765680249769,96.0,45.75831212047608
2021-08-24,1836322.27,2808012.6,2021,8,33874.0,154508.0,0.00417,16522.440000000002,4.0,3.5,18.0,50.0,92,1821672.27,507.54,14650.0,412,111143,0.9559217659137578,644,0.002715947334238649,19960.024673913045,54.21037580445179,0.008042061264949704,0.009708737864077669,0.0037069361093366206,92.0,54.2103758044518
2021-08-25,1939866.54,2821994.79,2021,8,42700.0,212858.0,0.00335,131364.34,26.0,3.8333333333333335,24.0,60.0,110,1924416.54,675.62,15450.0,446,111143,0.9559217659137578,644,0.002576112412177986,17635.150363636363,45.43012974238876,0.008028407404978965,0.05829596412556054,0.0040128483125343025,110.0,45.43012974238876
2021-08-26,1886569.08,2959216.09,2021,8,44382.0,172425.0,0.00358,55692.509999999995,16.0,4.0588235294117645,17.0,53.0,95,1870569.08,441.79,16000.0,436,111143,0.9559217659137578,644,0.002140507412915146,19858.621894736843,42.50752737596323,0.008553546709967,0.03669724770642202,0.00392287413512322,95.0,42.507527375963235
2021-08-27,1662732.77,2371412.62,2021,8,31425.0,154963.0,0.00448,50559.09,12.0,3.8125,16.0,43.0,93,1648682.77,345.54,14050.0,432,111143,0.9559217659137578,644,0.0029594272076372313,17878.84698924731,52.911146221161495,0.008521954772415071,0.027777777777777776,0.0038868844641587862,93.0,52.91114622116149
2021-08-28,1664938.51,2453257.65,2021,8,40471.0,163592.0,0.00478,148908.48,25.0,4.444444444444445,9.0,37.0,75,1653588.51,333.64,11350.0,353,111143,0.9559217659137578,644,0.0018531788194015469,22199.180133333335,41.13905043117294,0.006863859981707299,0.0708215297450425,0.0031760884626112307,75.0,41.13905043117294
2021-08-29,4443078.33,6342118.62,2021,8,38145.0,192572.0,0.00445,68601.68000000001,17.0,4.052631578947368,19.0,57.0,216,4411478.33,961.15,31600.0,1055,111143,0.9559217659137578,644,0.005662603224537948,20569.807083333333,116.47865591820684,0.007163131638912528,0.016113744075829384,0.009492275716869258,216.00000000000003,116.47865591820685
2021-08-30,3996164.3,5499176.03,2021,8,41162.0,194304.0,0.00332,35979.33,12.0,3.6875,16.0,38.0,183,3941495.79,800.79,54668.51,859,111143,0.9559217659137578,644,0.004445848112336621,21836.96338797814,97.08382245760653,0.013869990712333097,0.013969732246798603,0.0077287818396120315,183.0,97.08382245760653
2021-08-31,3940957.44,5240978.22,2021,8,41421.0,200812.0,0.00341,51805.5,11.0,3.888888888888889,18.0,50.0,169,3852579.74,680.61,88377.7,845,111143,0.9559217659137578,644,0.004080056010236354,23319.274792899407,95.14394727312232,0.022939875606572128,0.01301775147928994,0.007602817991236515,169.0,95.14394727312232
2021-09-01,3579634.39,4583108.31,2021,9,27326.0,99898.0,0.0054,43848.84,14.0,3.7857142857142856,14.0,50.0,162,3453655.4899999998,646.1,125978.9,762,109466,0.962518,506,0.005928419819951694,22096.508580246915,130.9973794188685,0.03647697356171446,0.01837270341207349,0.006961065536330915,162.0,130.9973794188685
2021-09-02,3917618.96,4722341.9,2021,9,28236.0,94116.0,0.0045,51500.6,12.0,3.764705882352941,17.0,38.0,160,3761403.52,631.8100000000001,156215.44,797,109466,0.962518,506,0.005666525003541578,24485.1185,138.74553619492846,0.04153115696557864,0.015056461731493099,0.007280799517658451,160.0,138.74553619492846
2021-09-03,1070973.42,1003268.02,2021,9,26551.0,108115.0,0.00405,79860.13,15.0,4.055555555555555,18.0,45.0,36,963876.07,171.35,107097.35,150,109466,0.962518,506,0.001355881134420549,29749.261666666665,40.336462656773755,0.11111112033313579,0.1,0.0013702884914037236,36.0,40.336462656773755
2021-09-04,1839742.83,1710231.68,2021,9,24298.0,117729.0,0.00518,50877.72,17.0,4.25,16.0,60.0,48,1655768.52,178.47,183974.31,218,109466,0.962518,506,0.001975471232200181,38327.975625,75.71581323565727,0.11111112922958578,0.0779816513761468,0.001991485940840078,47.99999999999999,75.71581323565725
2021-09-05,1682890.37,1626164.36,2021,9,28062.0,117356.0,0.00381,15357.099999999999,7.0,3.3529411764705883,17.0,54.0,45,1514601.35,85.1,168289.02,187,109466,0.962518,506,0.001603592046183451,37397.56377777778,59.97043582068278,0.11111109863991603,0.0374331550802139,0.0017082929859499752,45.0,59.97043582068278
2021-09-06,2097434.58,1931198.13,2021,9,28771.0,117131.0,0.00431,56139.95,12.0,3.7857142857142856,14.0,57.0,68,1887691.1,210.21,209743.48,329,109466,0.962518,506,0.00236349101525842,30844.62617647059,72.9009968370929,0.1111111240604991,0.0364741641337386,0.0030054994244788336,68.0,72.9009968370929
2021-09-07,2244132.38,1986738.71,2021,9,23373.0,88001.0,0.0044,121089.77,36.0,3.65,20.0,62.0,69,2019719.06,145.67,224413.32,327,109466,0.962518,506,0.002952124245924785,32523.65768115942,96.01387840670859,0.11111115622189553,0.11009174311926606,0.0029872289112601175,69.0,96.01387840670859
2021-09-08,3716975.63,3437593.72,2021,9,29427.0,114276.0,0.00415,80854.37,17.0,3.769230769230769,13.0,57.0,100,3345278.05,202.56,371697.58,522,109466,0.962518,506,0.0033982397118292726,37169.7563,126.31174193767627,0.11111111675754427,0.032567049808429116,0.0047686039500849575,100.0,126.31174193767629
2021-09-09,2187074.96,2082447.03,2021,9,25832.0,102486.0,0.00325,58701.74,12.0,4.083333333333333,12.0,47.0,57,1968367.47,67.2,218707.49,274,109466,0.962518,506,0.0022065655001548465,38369.73614035088,84.66533601734282,0.11111110772420964,0.043795620437956206,0.002503060310964135,56.99999999999999,84.66533601734282
2021-09-10,1980857.12,1821707.08,2021,9,24570.0,128972.0,0.00556,21787.03,7.0,4.2,15.0,45.0,64,1782771.39,124.39,198085.73,307,109466,0.962518,506,0.002604802604802605,30950.8925,80.6209654049654,0.11111112232959944,0.02280130293159609,0.0028045237790729543,64.0,80.62096540496542
2021-09-11,1547495.48,1455524.4,2021,9,22915.0,78615.0,0.00369,63416.020000000004,22.0,4.0,15.0,54.0,51,1392745.93,142.92,154749.55,262,109466,0.962518,506,0.00222561640846607,30343.04862745098,67.53198690813878,0.1111111127066801,0.08396946564885496,0.002393437231651837,51.0,67.53198690813876
2021-09-12,2102573.99,1909199.54,2021,9,24856.0,109179.0,0.00375,112815.15,28.0,3.6470588235294117,17.0,46.0,71,1892316.56,186.51,210257.43,313,109466,0.962518,506,0.0028564531702607015,29613.718169014086,84.59019914708723,0.1111111293133745,0.08945686900958466,0.002859335318729103,71.0,84.59019914708722
2021-09-13,2488502.06,2265837.09,2021,9,26951.0,129532.0,0.00398,26440.83,11.0,4.0,25.0,54.0,82,2239651.82,256.96,248850.24,369,109466,0.962518,506,0.0030425587176728134,30347.586097560976,92.33431264146043,0.11111112797881235,0.02981029810298103,0.00337090968885316,82.0,92.33431264146043
2021-09-14,2715006.68,2532491.32,2021,9,26127.0,125476.0,0.00452,79918.76,18.0,3.8823529411764706,17.0,58.0,96,2443506.0,378.18,271500.68,403,109466,0.962518,506,0.0036743598576185555,28281.319583333334,103.91574539748154,0.11111111656775141,0.04466501240694789,0.0036815084135713373,96.0,103.91574539748153
2021-09-15,3275643.47,3007258.03,2021,9,27170.0,90013.0,0.00436,50421.92,13.0,3.625,16.0,58.0,96,2948079.12,312.25,327564.35,449,109466,0.962518,506,0.0035333087964666914,34121.286145833335,120.56104048582996,0.11111111224179084,0.028953229398663696,0.004101730217601812,96.0,120.56104048582998
2021-09-16,1853200.26,1657780.29,2021,9,24544.0,109761.0,0.00538,57321.25,10.0,4.388888888888889,18.0,52.0,65,1667880.24,202.68,185320.02,308,109466,0.962518,506,0.0026483050847457626,28510.77323076923,75.50522571707953,0.11111110711402156,0.032467532467532464,0.002813659035682312,65.0,75.50522571707953
2021-09-17,2031900.2,1889074.28,2021,9,27224.0,129910.0,0.00478,118404.76999999999,28.0,3.7142857142857144,14.0,47.0,68,1828710.24,303.56,203189.96,326,109466,0.962518,506,0.0024977960622979724,29880.885294117645,74.63635762562444,0.1111110746555452,0.08588957055214724,0.002978093654650759,68.0,74.63635762562444
2021-09-18,1910747.73,1785651.61,2021,9,25797.0,105109.0,0.00336,90432.05,17.0,3.9375,16.0,54.0,68,1719672.95,200.07,191074.78,326,109466,0.962518,506,0.0026359654223359306,28099.231323529413,74.06860216304221,0.11111111563393493,0.05214723926380368,0.002978093654650759,68.0,74.06860216304221
2021-09-19,1952437.84,1794752.16,2021,9,26670.0,95312.0,0.00348,82104.6,12.0,3.96,25.0,55.0,58,1757194.07,144.89000000000001,195243.77,300,109466,0.962518,506,0.0021747281589801276,33662.721379310344,73.20726809148857,0.11111110225861391,0.04,0.002740576982807447,58.0,73.20726809148856
2021-09-20,2307149.39,2140377.91,2021,9,27194.0,107817.0,0.00574,60172.9,16.0,3.8125,16.0,54.0,81,2076434.44,219.70000000000002,230714.95,381,109466,0.962518,506,0.0029785982201956315,28483.32580246914,84.84038354048688,0.11111111699726961,0.04199475065616798,0.0034805327681654576,81.0,84.84038354048688
2021-09-21,3210995.34,2839955.92,2021,9,28567.0,111680.0,0.00534,102467.23,28.0,4.277777777777778,18.0,57.0,95,2889895.76,285.39,321099.58,467,109466,0.962518,506,0.0033255154548955087,33799.95094736842,112.40225925018377,0.11111112879725463,0.059957173447537475,0.0042661648365702595,95.0,112.40225925018377
2021-09-22,2518917.94,2299264.05,2021,9,23720.0,125345.0,0.00395,94955.31,26.0,3.6470588235294117,17.0,56.0,84,2267026.13,271.09000000000003,251891.81,374,109466,0.962518,506,0.0035413153456998313,29987.118333333332,106.19384232715008,0.11111111895300475,0.06951871657754011,0.0034165859718999505,84.0,106.19384232715008
2021-09-23,2220736.52,2001371.7,2021,9,28950.0,140514.0,0.00327,77617.49,10.0,4.117647058823529,17.0,55.0,67,1998662.85,220.91,222073.66999999998,314,109466,0.962518,506,0.00231433506044905,33145.32119402985,76.70937892918826,0.11111112111780132,0.03184713375796178,0.0028684705753384615,67.0,76.70937892918825
2021-09-24,2008968.22,1790130.16,2021,9,25544.0,116993.0,0.00545,1508.93,1.0,4.15,20.0,49.0,62,1808071.43,210.97,200896.79,280,109466,0.962518,506,0.0024271844660194173,32402.713225806452,78.64736219855935,0.11111109144620465,0.0035714285714285713,0.002557871850620284,61.99999999999999,78.64736219855935
2021-09-25,2281967.32,2112780.84,2021,9,28614.0,124020.0,0.00511,113482.12,18.0,4.266666666666667,15.0,50.0,70,2053770.59,223.25,228196.73,340,109466,0.962518,506,0.0024463549311525825,32599.53314285714,79.75002865730062,0.11111111002909045,0.052941176470588235,0.0031059872471817735,70.0,79.75002865730062
2021-09-26,1602075.57,1461503.99,2021,9,26085.0,95877.0,0.00494,57990.26,10.0,3.588235294117647,17.0,67.0,58,1441868.02,216.49,160207.55,248,109466,0.962518,506,0.0022235000958405215,27621.9925862069,61.417503162737205,0.11111110571687413,0.04032258064516129,0.0022655436391208227,58.0,61.41750316273721
